3.237,1.1591,1.1489,3.4224,0.9862,0.977,A to Grd
3.118,1.1129,1.1507,3.3465,0.9857,0.9824,A to Grd
3.407,1.1584,1.1397,3.4611,0.9782,0.9822,A to Grd
3.2,1.1773,1.1385,3.4226,0.9844,0.9869,A to Grd
3.106,1.1029,1.1701,3.1718,0.9869,0.9818,A to Grd
3.359,1.1265,1.1837,3.1699,0.9866,0.9802,A to Grd
3.222,1.1388,1.1623,3.3653,0.9841,0.9774,A to Grd
3.019,1.1809,1.1832,3.4613,0.9778,0.9778,A to Grd
3.276,1.135,1.1511,3.4905,0.9898,0.9884,A to Grd
3.371,1.1564,1.1595,3.4818,0.9845,0.981,A to Grd
3.145,1.1637,1.1654,3.2259,0.9867,0.9785,A to Grd
3.235,1.1725,1.1521,3.1088,0.9863,0.9785,A to Grd
3.43,1.1793,1.1663,3.2971,0.9873,0.9808,A to Grd
3.096,1.1346,1.1205,3.331,0.9875,0.9878,A to Grd
3.1,1.1008,1.1429,3.1105,0.9863,0.9794,A to Grd
3.463,1.195,1.1852,3.4357,0.9808,0.9796,A to Grd
3.299,1.1649,1.1105,3.2312,0.9848,0.9856,A to Grd
3.155,1.1076,1.1045,3.1173,0.983,0.9837,A to Grd
3.358,1.1748,1.1417,3.3586,0.9892,0.9807,A to Grd
3.044,1.185,1.1012,3.4114,0.9819,0.9802,A to Grd
3.017,1.1977,1.1707,3.1604,0.9824,0.9808,A to Grd
3.181,1.1472,1.1222,3.1011,0.9847,0.9843,A to Grd
3.474,1.1666,1.1775,3.1471,0.9861,0.9792,A to Grd
3.473,1.1988,1.195,3.2926,0.9781,0.9897,A to Grd
3.351,1.1159,1.1147,3.4608,0.9793,0.9864,A to Grd
3.115,1.198,1.195,3.2553,0.977,0.986,A to Grd
3.278,1.1782,1.1961,3.2525,0.9875,0.9847,A to Grd
3.425,1.1879,1.1649,3.404,0.9828,0.9823,A to Grd
3.244,1.1172,1.1739,3.4356,0.9776,0.9847,A to Grd
3.03,1.1488,1.1661,3.4295,0.9888,0.9828,A to Grd
3.171,1.1395,1.1639,3.2505,0.9884,0.9881,A to Grd
3.164,1.1192,1.1885,3.4317,0.9777,0.9859,A to Grd
3.098,1.1728,1.1141,3.2708,0.9827,0.9809,A to Grd
3.264,1.1071,1.1204,3.2949,0.9793,0.9799,A to Grd
3.103,1.1977,1.1742,3.3821,0.9817,0.9837,A to Grd
3.146,1.1623,1.1885,3.1905,0.9824,0.9796,A to Grd
3.088,1.1473,1.1432,3.3374,0.9803,0.9861,A to Grd
3.101,1.1924,1.1471,3.1508,0.9862,0.9848,A to Grd
3.131,1.1529,1.146,3.2443,0.9788,0.9894,A to Grd
3.232,1.1948,1.1542,3.4467,0.9881,0.9885,A to Grd
3.009,1.1644,1.1202,3.4776,0.9771,0.9818,A to Grd
3.128,1.1784,1.1516,3.1729,0.9861,0.9829,A to Grd
3.006,1.1342,1.1042,3.2528,0.9841,0.9777,A to Grd
3.226,1.1629,1.1335,3.2525,0.9899,0.9882,A to Grd
3.123,1.1345,1.17,3.1398,0.9772,0.9784,A to Grd
3.445,1.1034,1.1579,3.1345,0.9873,0.9827,A to Grd
3.021,1.1093,1.113,3.4994,0.977,0.98,A to Grd
3.2,1.1917,1.1607,3.3088,0.9891,0.9836,A to Grd
3.377,1.161,1.1993,3.16,0.9897,0.9837,A to Grd
3.293,1.198,1.1541,3.1812,0.9788,0.9885,A to Grd
3.425,1.1196,1.1776,3.4672,0.9838,0.98,A to Grd
3.47,1.1773,1.1026,3.409,0.9888,0.9856,A to Grd
3.234,1.1771,1.1368,3.1423,0.9838,0.9866,A to Grd
3.03,1.1434,1.1477,3.2516,0.9776,0.9889,A to Grd
3.014,1.1285,1.1722,3.1927,0.9788,0.9862,A to Grd
3.296,1.1062,1.1045,3.3315,0.987,0.9779,A to Grd
3.145,1.1338,1.199,3.3679,0.9838,0.9841,A to Grd
3.348,1.1501,1.1546,3.295,0.9818,0.9838,A to Grd
3.366,1.1674,1.1936,3.3737,0.9896,0.9833,A to Grd
3.099,1.1619,1.1789,3.3994,0.9868,0.9891,A to Grd
3.223,1.1934,1.1205,3.4332,0.9857,0.9843,A to Grd
3.413,1.1091,1.126,3.4822,0.9884,0.9867,A to Grd
3.126,1.1705,1.1004,3.1207,0.9822,0.9816,A to Grd
3.287,1.1097,1.1485,3.1114,0.9793,0.9889,A to Grd
3.417,1.1586,1.1305,3.4297,0.9836,0.9872,A to Grd
3.063,1.1135,1.1571,3.4797,0.9821,0.9873,A to Grd
3.33,1.1248,1.1923,3.2711,0.9885,0.9775,A to Grd
3.443,1.1881,1.1614,3.1898,0.9868,0.9812,A to Grd
3.196,1.1498,1.1142,3.3971,0.9883,0.9833,A to Grd
3.389,1.1238,1.154,3.3486,0.9781,0.9868,A to Grd
3.457,1.1569,1.1147,3.3085,0.9872,0.9815,A to Grd
3.161,1.1492,1.1909,3.3943,0.9883,0.9883,A to Grd
3.351,1.1523,1.1196,3.2657,0.9892,0.9782,A to Grd
3.446,1.1006,1.1124,3.1571,0.9838,0.9876,A to Grd
3.487,1.1469,1.1276,3.2756,0.9839,0.9774,A to Grd
3.46,1.1837,1.1377,3.3163,0.9856,0.9847,A to Grd
3.077,1.1325,1.1188,3.1092,0.9843,0.989,A to Grd
3.187,1.1208,1.1379,3.4067,0.9818,0.9851,A to Grd
3.315,1.1556,1.1113,3.4964,0.9804,0.9838,A to Grd
3.488,1.1969,1.1786,3.4792,0.9873,0.9791,A to Grd
3.257,1.1524,1.1456,3.401,0.977,0.9808,A to Grd
3.349,1.1917,1.1203,3.3166,0.9857,0.9899,A to Grd
3.429,1.1762,1.1228,3.4077,0.9803,0.9854,A to Grd
3.306,1.1072,1.1892,3.3932,0.9835,0.9774,A to Grd
3.457,1.1929,1.1631,3.3142,0.9846,0.9861,A to Grd
3.412,1.1243,1.1143,3.3389,0.9806,0.984,A to Grd
3.309,1.1409,1.1381,3.4377,0.9798,0.9804,A to Grd
3.146,1.1123,1.1307,3.2221,0.9884,0.9799,A to Grd
3.232,1.1276,1.1264,3.2184,0.9829,0.9822,A to Grd
3.263,1.1008,1.1333,3.4469,0.9801,0.9787,A to Grd
3.179,1.1532,1.1836,3.3389,0.9827,0.9894,A to Grd
3.108,1.1583,1.1901,3.2685,0.9868,0.9898,A to Grd
