0.2016,0.205,1.1494,7.1997,7.856,0.978,A to B to Grd
0.2069,0.204,1.1765,7.1437,7.8748,0.9812,A to B to Grd
0.2003,0.2031,1.1474,7.1137,7.8101,0.9849,A to B to Grd
0.2082,0.2013,1.1685,7.1194,7.8944,0.9864,A to B to Grd
0.205,0.2075,1.1961,7.1095,7.8211,0.987,A to B to Grd
0.2074,0.2,1.1811,7.1836,7.8893,0.9883,A to B to Grd
0.2085,0.2082,1.1281,7.1463,7.8834,0.9869,A to B to Grd
0.204,0.2039,1.1397,7.1526,7.8992,0.9821,A to B to Grd
0.2071,0.2053,1.116,7.1006,7.8417,0.988,A to B to Grd
0.2062,0.2073,1.1812,7.131,7.8394,0.9795,A to B to Grd
0.2076,0.2096,1.1968,7.1934,7.8989,0.9784,A to B to Grd
0.2063,0.2056,1.199,7.1525,7.837,0.9811,A to B to Grd
0.2027,0.2023,1.166,7.1761,7.8418,0.9796,A to B to Grd
0.2069,0.2086,1.1198,7.186,7.8755,0.9772,A to B to Grd
0.2098,0.2061,1.1399,7.1865,7.8865,0.9819,A to B to Grd
0.2022,0.203,1.1682,7.145,7.8608,0.9879,A to B to Grd
0.2014,0.2084,1.1776,7.1267,7.8206,0.978,A to B to Grd
0.2036,0.2038,1.14,7.1995,7.8889,0.9838,A to B to Grd
0.2018,0.2052,1.1708,7.1713,7.8075,0.9843,A to B to Grd
0.2036,0.2076,1.1237,7.186,7.8728,0.9858,A to B to Grd
0.2072,0.2088,1.188,7.1406,7.8325,0.9775,A to B to Grd
0.2012,0.205,1.1475,7.1154,7.8005,0.9873,A to B to Grd
0.2075,0.206,1.1153,7.19,7.8714,0.9877,A to B to Grd
0.207,0.2024,1.1501,7.1336,7.8035,0.9893,A to B to Grd
0.2065,0.2085,1.1466,7.1209,7.8525,0.9845,A to B to Grd
