0.9974,0.9985,0.9972,0.9971,0.9999,0.999,no Fault
0.998,0.9978,0.999,0.9993,0.9999,0.9983,no Fault
0.9986,0.9987,0.9995,0.9972,0.9998,0.9987,no Fault
0.9997,0.9995,0.9983,0.9975,0.9989,0.9984,no Fault
0.9984,0.9993,0.9987,0.9999,0.9998,0.9984,no Fault
0.9987,0.997,0.9988,0.9999,0.9982,0.9986,no Fault
0.9982,0.9988,0.9974,0.9983,0.9995,0.9986,no Fault
0.9973,0.9984,0.9997,0.9991,0.9987,0.9985,no Fault
0.9983,0.9985,0.9984,0.9985,0.9988,0.9995,no Fault
0.9992,0.9993,0.9998,0.9974,0.997,0.9977,no Fault
0.997,0.997,0.9986,0.9999,0.9995,0.9984,no Fault
0.9986,0.9985,0.9984,0.9981,0.9979,0.9985,no Fault
0.999,0.9998,0.9989,0.997,0.9983,0.9973,no Fault
0.9985,0.9995,0.9971,0.9972,0.9974,0.998,no Fault
0.9993,0.9971,0.9988,0.9986,0.9989,0.9979,no Fault
0.9975,0.997,0.9994,0.9999,0.9991,0.9989,no Fault
0.9985,0.9994,0.9993,0.9984,0.9992,0.9988,no Fault
0.997,0.9972,0.9985,0.9989,0.9994,0.9997,no Fault
0.9989,0.9991,0.998,0.9978,0.9984,0.9971,no Fault
0.9989,0.9995,0.9999,0.9977,0.9993,0.9976,no Fault
0.9979,0.999,0.9974,0.9974,0.9993,0.9982,no Fault
0.9991,0.9991,0.998,0.998,0.9978,0.9989,no Fault
0.9993,0.9992,0.9993,0.9974,0.9996,0.9979,no Fault
0.9978,0.9987,0.9988,0.9976,0.9979,0.9987,no Fault
0.9978,0.9985,0.9982,0.9979,0.9976,0.9983,no Fault
0.9983,0.9987,0.9981,0.999,0.9971,0.9983,no Fault
0.9987,0.9999,0.9997,0.9975,0.998,0.9993,no Fault
0.9979,0.9998,0.9983,0.9999,0.9977,0.9994,no Fault
0.9988,0.9973,0.9995,0.9994,0.9993,0.9975,no Fault
0.9992,0.9989,0.9998,0.9976,0.9989,0.9982,no Fault
0.9999,0.9988,0.997,0.9999,0.9989,0.9979,no Fault
0.9979,0.9971,0.9984,0.9987,0.9971,0.9983,no Fault
0.9984,0.9991,0.997,0.9981,0.9991,0.9983,no Fault
0.9985,0.9981,0.9973,0.9979,0.9976,0.9986,no Fault
0.9972,0.9994,0.9983,0.9989,0.9988,0.9992,no Fault
0.9982,0.998,0.9993,0.9983,0.9985,0.9973,no Fault
0.9979,0.9987,0.9976,0.9996,0.999,0.9979,no Fault
0.9972,0.9972,0.9982,0.9986,0.9979,0.998,no Fault
0.9979,0.9979,0.9972,0.9998,0.9971,0.9988,no Fault
0.9981,0.9979,0.9978,0.9998,0.9996,0.9995,no Fault
0.9977,0.9973,0.9988,0.9999,0.9997,0.9977,no Fault
0.9984,0.9973,0.9991,0.9995,0.9994,0.9982,no Fault
0.9999,0.9981,0.9997,0.9977,0.9984,0.9998,no Fault
0.9972,0.9991,0.9975,0.9977,0.9985,0.9984,no Fault
0.9976,0.9976,0.9979,0.9989,0.9988,0.9986,no Fault
0.997,0.997,0.9996,0.999,0.9994,0.9997,no Fault
0.9972,0.9976,0.9989,0.9988,0.9987,0.9979,no Fault
0.9994,0.9987,0.9994,0.9974,0.9981,0.9976,no Fault
0.999,0.999,0.998,0.9974,0.9992,0.9994,no Fault
0.9992,0.9972,0.9984,0.9997,0.9986,0.9978,no Fault
0.9979,0.9998,0.9977,0.9975,0.9978,0.9971,no Fault
0.9973,0.9996,0.9986,0.9986,0.9981,0.9997,no Fault
0.9977,0.9974,0.9986,0.9971,0.9977,0.9978,no Fault
0.9988,0.9997,0.9974,0.9975,0.9986,0.9985,no Fault
0.9995,0.9995,0.9985,0.9987,0.9982,0.9986,no Fault
0.999,0.9997,0.9984,0.999,0.9991,0.9979,no Fault
0.9996,0.9994,0.997,0.9982,0.9978,0.9992,no Fault
0.9987,0.9984,0.9978,0.9982,0.9994,0.9977,no Fault
0.9981,0.9985,0.9997,0.9975,0.9985,0.9989,no Fault
0.9972,0.999,0.998,0.999,0.9993,0.9999,no Fault
0.9992,0.9982,0.9983,0.9976,0.9985,0.9995,no Fault
0.9977,0.9978,0.999,0.9997,0.9972,0.9984,no Fault
0.9991,0.9988,0.9998,0.9985,0.9994,0.9979,no Fault
0.9972,0.9985,0.9993,0.9993,0.9989,0.9984,no Fault
0.9995,0.9991,0.9973,0.9995,0.9974,0.9982,no Fault
0.9993,0.9989,0.9974,0.9995,0.9993,0.9982,no Fault
0.9973,0.999,0.9984,0.9974,0.9973,0.9974,no Fault
0.9986,0.9975,0.9985,0.9979,0.9983,0.9981,no Fault
0.9983,0.9979,0.9979,0.9974,0.999,0.9988,no Fault
0.9986,0.9992,0.9992,0.9987,0.999,0.997,no Fault
0.9976,0.9991,0.9974,0.9997,0.998,0.9985,no Fault
0.9981,0.9975,0.9987,0.9981,0.9975,0.9982,no Fault
0.9993,0.9997,0.9997,0.9983,0.9993,0.9994,no Fault
0.9982,0.999,0.999,0.9984,0.9996,0.9992,no Fault
0.9983,0.9978,0.9973,0.9984,0.9996,0.9983,no Fault
0.9996,0.9991,0.9991,0.999,0.9997,0.9984,no Fault
0.9978,0.9971,0.9982,0.9986,0.9972,0.9973,no Fault
0.9994,0.9983,0.9988,0.9993,0.9999,0.9997,no Fault
0.9975,0.9997,0.9977,0.9986,0.9986,0.9983,no Fault
0.9978,0.9996,0.9982,0.9983,0.9979,0.9988,no Fault
0.9979,0.9994,0.9989,0.9971,0.9996,0.9976,no Fault
0.9996,0.997,0.9977,0.9997,0.9974,0.9975,no Fault
0.9999,0.997,0.9972,0.9998,0.9979,0.9974,no Fault
0.9994,0.9988,0.9984,0.9985,0.9985,0.9995,no Fault
0.9993,0.9987,0.9995,0.998,0.9978,0.9977,no Fault
0.9972,0.9991,0.9995,0.9998,0.9979,0.9982,no Fault
0.9972,0.9975,0.9981,0.9988,0.9977,0.9981,no Fault
0.9973,0.9971,0.998,0.9993,0.998,0.9994,no Fault
0.9976,0.9986,0.9992,0.997,0.9972,0.9986,no Fault
0.9986,0.9997,0.9976,0.9987,0.9986,0.9998,no Fault
0.999,0.999,0.9985,0.9991,0.9979,0.9992,no Fault
0.9984,0.9983,0.9975,0.9985,0.9973,0.9976,no Fault
0.9986,0.9992,0.9991,0.9989,0.9972,0.9993,no Fault
0.9998,0.998,0.998,0.9988,0.9989,0.9978,no Fault
0.9987,0.9999,0.998,0.9991,0.9985,0.9999,no Fault
0.999,0.9974,0.9986,0.9999,0.9995,0.9993,no Fault
0.9987,0.998,0.9979,0.9993,0.998,0.9995,no Fault
0.9974,0.9983,0.997,0.9971,0.9996,0.9973,no Fault
0.9971,0.999,0.9975,0.9971,0.9994,0.9999,no Fault
0.9984,0.997,0.9974,0.9981,0.9989,0.9985,no Fault
0.9978,0.9994,0.9983,0.9975,0.9987,0.9994,no Fault
0.999,0.9991,0.9997,0.9972,0.9976,0.997,no Fault
0.998,0.997,0.999,0.9977,0.9999,0.9994,no Fault
0.9997,0.9995,0.9989,0.9991,0.9974,0.9993,no Fault
0.9999,0.9995,0.9985,0.9986,0.9971,0.9992,no Fault
0.9982,0.9987,0.9976,0.9987,0.9989,0.998,no Fault
0.9997,0.9988,0.9971,0.9986,0.9991,0.9995,no Fault
0.9991,0.9983,0.9978,0.9988,0.9973,0.9987,no Fault
0.9986,0.9995,0.9998,0.9995,0.9984,0.9998,no Fault
0.9986,0.9988,0.9976,0.9994,0.998,0.9982,no Fault
0.9977,0.997,0.9998,0.9974,0.9987,0.9993,no Fault
0.9992,0.999,0.9997,0.9982,0.9999,0.9985,no Fault
0.9977,0.9996,0.9997,0.9995,0.9997,0.9974,no Fault
0.9988,0.999,0.9971,0.9995,0.9988,0.9989,no Fault
0.9976,0.9995,0.9991,0.9983,0.9991,0.9994,no Fault
0.9994,0.9988,0.9984,0.9986,0.999,0.9993,no Fault
0.9975,0.9987,0.9976,0.9996,0.9977,0.999,no Fault
0.9989,0.9971,0.9976,0.9977,0.9986,0.999,no Fault
0.9997,0.9977,0.9984,0.9997,0.9974,0.9982,no Fault
0.9973,0.9992,0.9988,0.9989,0.998,0.998,no Fault
0.9991,0.9986,0.9999,0.997,0.9972,0.9991,no Fault
0.9978,0.9999,0.998,0.9976,0.999,0.9974,no Fault
0.9983,0.9998,0.9997,0.9987,0.998,0.9974,no Fault
0.9992,0.999,0.9991,0.9971,0.9998,0.9991,no Fault
0.9987,0.999,0.9989,0.9993,0.9974,0.9997,no Fault
0.9977,0.9986,0.9996,0.9991,0.9984,0.9994,no Fault
0.997,0.9995,0.9987,0.998,0.9988,0.9989,no Fault
0.9971,0.9984,0.9976,0.9995,0.9971,0.9982,no Fault
0.9987,0.9984,0.9988,0.9997,0.9996,0.9996,no Fault
0.9992,0.9973,0.9986,0.9995,0.9981,0.9976,no Fault
0.9991,0.9988,0.9989,0.9981,0.9978,0.9983,no Fault
0.9975,0.9984,0.9988,0.9983,0.9978,0.9971,no Fault
0.9983,0.9985,0.9981,0.9988,0.997,0.9988,no Fault
0.9971,0.9977,0.9987,0.9991,0.9972,0.9975,no Fault
0.9975,0.9977,0.9985,0.9986,0.9991,0.9995,no Fault
0.9975,0.999,0.9988,0.9984,0.9977,0.9986,no Fault
0.9987,0.9998,0.999,0.9998,0.9993,0.9975,no Fault
